n,k,ln(n),gc_fraction,above_threshold
4096,5.21,8.317766166719343,0.958525390625,False
4096,5.22,8.317766166719343,0.9592578125,False
4096,5.23,8.317766166719343,0.9599462890625,False
4096,5.24,8.317766166719343,0.9602734375,False
4096,5.25,8.317766166719343,0.960751953125,False
4096,5.26,8.317766166719343,0.961533203125,False
4096,5.27,8.317766166719343,0.96228515625,False
4096,5.28,8.317766166719343,0.963017578125,False
4096,5.29,8.317766166719343,0.96369140625,False
4096,5.3,8.317766166719343,0.964052734375,False
4096,5.31,8.317766166719343,0.9649267578125,False
4096,5.32,8.317766166719343,0.9652880859375,False
4096,5.33,8.317766166719343,0.965771484375,False
4096,5.34,8.317766166719343,0.966064453125,False
4096,5.35,8.317766166719343,0.9666845703125,False
4096,5.36,8.317766166719343,0.9672265625,False
4096,5.37,8.317766166719343,0.96775390625,False
4096,5.38,8.317766166719343,0.9682080078125,False
4096,5.39,8.317766166719343,0.9689306640625,False
4096,5.4,8.317766166719343,0.9695849609375,False
4096,5.41,8.317766166719343,0.969716796875,False
4096,5.42,8.317766166719343,0.9706103515625,False
4096,5.43,8.317766166719343,0.97087890625,False
4096,5.44,8.317766166719343,0.971650390625,False
4096,5.45,8.317766166719343,0.972333984375,False
4096,5.46,8.317766166719343,0.972646484375,False
4096,5.47,8.317766166719343,0.9731298828125,False
4096,5.48,8.317766166719343,0.9734814453125,False
4096,5.49,8.317766166719343,0.973984375,False
4096,5.5,8.317766166719343,0.97423828125,False
4096,5.51,8.317766166719343,0.9746240234375,False
4096,5.52,8.317766166719343,0.9748681640625,False
4096,5.53,8.317766166719343,0.9752099609375,False
4096,5.54,8.317766166719343,0.9753564453125,False
4096,5.55,8.317766166719343,0.97560546875,False
4096,5.56,8.317766166719343,0.9760498046875,False
4096,5.57,8.317766166719343,0.976328125,False
4096,5.58,8.317766166719343,0.9768212890625,False
4096,5.59,8.317766166719343,0.9774072265625,False
4096,5.6,8.317766166719343,0.9776025390625,False
4096,5.61,8.317766166719343,0.977822265625,False
4096,5.62,8.317766166719343,0.97845703125,False
4096,5.63,8.317766166719343,0.97873046875,False
4096,5.64,8.317766166719343,0.9792138671875,False
4096,5.65,8.317766166719343,0.9793603515625,False
4096,5.66,8.317766166719343,0.9796923828125,False
4096,5.67,8.317766166719343,0.97994140625,False
4096,5.68,8.317766166719343,0.98021484375,False
4096,5.69,8.317766166719343,0.98052734375,False
4096,5.7,8.317766166719343,0.9808447265625,False
4096,5.71,8.317766166719343,0.9811328125,False
4096,5.72,8.317766166719343,0.98138671875,False
4096,5.73,8.317766166719343,0.9815185546875,False
4096,5.74,8.317766166719343,0.9819677734375,False
4096,5.75,8.317766166719343,0.982216796875,False
4096,5.76,8.317766166719343,0.98255859375,False
4096,5.77,8.317766166719343,0.9827587890625,False
4096,5.78,8.317766166719343,0.982919921875,False
4096,5.79,8.317766166719343,0.9831201171875,False
4096,5.8,8.317766166719343,0.9832763671875,False
4096,5.81,8.317766166719343,0.983408203125,False
4096,5.82,8.317766166719343,0.9836572265625,False
4096,5.83,8.317766166719343,0.9837646484375,False
4096,5.84,8.317766166719343,0.984013671875,False
4096,5.85,8.317766166719343,0.9841650390625,False
4096,5.86,8.317766166719343,0.9843310546875,False
4096,5.87,8.317766166719343,0.9845849609375,False
4096,5.88,8.317766166719343,0.9849169921875,False
4096,5.89,8.317766166719343,0.985078125,False
4096,5.9,8.317766166719343,0.9853076171875,False
4096,5.91,8.317766166719343,0.98541015625,False
4096,5.92,8.317766166719343,0.985634765625,False
4096,5.93,8.317766166719343,0.9858642578125,False
4096,5.94,8.317766166719343,0.986064453125,False
4096,5.95,8.317766166719343,0.9862255859375,False
4096,5.96,8.317766166719343,0.98638671875,False
4096,5.97,8.317766166719343,0.9867529296875,False
4096,5.98,8.317766166719343,0.9868115234375,False
4096,5.99,8.317766166719343,0.986953125,False
4096,6.0,8.317766166719343,0.9871044921875,False
65536,4.0,11.090354888959125,0.03528900146484375,False
65536,4.01,11.090354888959125,0.03582550048828125,False
65536,4.02,11.090354888959125,0.03658660888671875,False
65536,4.03,11.090354888959125,0.0380780029296875,False
65536,4.04,11.090354888959125,0.03981201171875,False
65536,4.05,11.090354888959125,0.04082977294921875,False
65536,4.06,11.090354888959125,0.04372802734375,False
65536,4.07,11.090354888959125,0.04452545166015625,False
65536,4.08,11.090354888959125,0.04598480224609375,False
65536,4.09,11.090354888959125,0.04714691162109375,False
65536,4.1,11.090354888959125,0.0497271728515625,False
65536,4.11,11.090354888959125,0.05197113037109375,False
65536,4.12,11.090354888959125,0.05550994873046875,False
65536,4.13,11.090354888959125,0.05948760986328125,False
65536,4.14,11.090354888959125,0.064237060546875,False
65536,4.15,11.090354888959125,0.0684832763671875,False
65536,4.16,11.090354888959125,0.0708892822265625,False
65536,4.17,11.090354888959125,0.0732415771484375,False
65536,4.18,11.090354888959125,0.07639617919921875,False
65536,4.19,11.090354888959125,0.07968475341796875,False
65536,4.2,11.090354888959125,0.0840972900390625,False
65536,4.21,11.090354888959125,0.09020599365234375,False
65536,4.22,11.090354888959125,0.09472747802734376,False
65536,4.23,11.090354888959125,0.1023577880859375,False
65536,4.24,11.090354888959125,0.1071368408203125,False
65536,4.25,11.090354888959125,0.11742523193359375,False
65536,4.26,11.090354888959125,0.13042388916015624,False
65536,4.27,11.090354888959125,0.13738311767578126,False
65536,4.28,11.090354888959125,0.15006927490234376,False
65536,4.29,11.090354888959125,0.16116058349609375,False
65536,4.3,11.090354888959125,0.17295013427734374,False
65536,4.31,11.090354888959125,0.1859661865234375,False
65536,4.32,11.090354888959125,0.2053533935546875,False
65536,4.33,11.090354888959125,0.2222186279296875,False
65536,4.34,11.090354888959125,0.24447540283203126,False
65536,4.35,11.090354888959125,0.26479248046875,False
65536,4.36,11.090354888959125,0.28694580078125,False
65536,4.37,11.090354888959125,0.3064874267578125,False
65536,4.38,11.090354888959125,0.33810333251953123,False
65536,4.39,11.090354888959125,0.35518310546875,False
65536,4.4,11.090354888959125,0.37578033447265624,False
65536,4.41,11.090354888959125,0.40296722412109376,False
65536,4.42,11.090354888959125,0.42292449951171873,False
65536,4.43,11.090354888959125,0.4536358642578125,False
65536,4.44,11.090354888959125,0.48343353271484374,False
65536,4.45,11.090354888959125,0.5114480590820313,False
65536,4.46,11.090354888959125,0.542457275390625,False
65536,4.47,11.090354888959125,0.5594613647460938,False
65536,4.48,11.090354888959125,0.58330078125,False
65536,4.49,11.090354888959125,0.6105929565429687,False
65536,4.5,11.090354888959125,0.6330255126953125,False
65536,4.51,11.090354888959125,0.6527255249023437,False
65536,4.52,11.090354888959125,0.67430419921875,False
65536,4.53,11.090354888959125,0.6888760375976563,False
65536,4.54,11.090354888959125,0.7063650512695312,False
65536,4.55,11.090354888959125,0.7224444580078125,False
65536,4.56,11.090354888959125,0.740234375,False
65536,4.57,11.090354888959125,0.748046875,False
65536,4.58,11.090354888959125,0.761651611328125,False
65536,4.59,11.090354888959125,0.7701260375976563,False
65536,4.6,11.090354888959125,0.7804306030273438,False
65536,4.61,11.090354888959125,0.7913424682617187,False
65536,4.62,11.090354888959125,0.7992086791992188,False
65536,4.63,11.090354888959125,0.806475830078125,False
65536,4.64,11.090354888959125,0.8119564819335937,False
65536,4.65,11.090354888959125,0.8183547973632812,False
65536,4.66,11.090354888959125,0.82406982421875,False
65536,4.67,11.090354888959125,0.8314816284179688,False
65536,4.68,11.090354888959125,0.8371551513671875,False
65536,4.69,11.090354888959125,0.8428240966796875,False
65536,4.7,11.090354888959125,0.8477020263671875,False
65536,4.71,11.090354888959125,0.85137451171875,False
65536,4.72,11.090354888959125,0.8566387939453125,False
65536,4.73,11.090354888959125,0.8601614379882813,False
65536,4.74,11.090354888959125,0.8644537353515624,False
65536,4.75,11.090354888959125,0.8681759643554687,False
65536,4.76,11.090354888959125,0.871175537109375,False
65536,4.77,11.090354888959125,0.8739614868164063,False
65536,4.78,11.090354888959125,0.876954345703125,False
65536,4.79,11.090354888959125,0.8806820678710937,False
65536,4.8,11.090354888959125,0.8833270263671875,False
65536,4.81,11.090354888959125,0.8852001953125,False
65536,4.82,11.090354888959125,0.8883969116210938,False
65536,4.83,11.090354888959125,0.8917987060546875,False
65536,4.84,11.090354888959125,0.8944384765625,False
65536,4.85,11.090354888959125,0.897939453125,False
65536,4.86,11.090354888959125,0.900322265625,False
65536,4.87,11.090354888959125,0.9031210327148438,False
65536,4.88,11.090354888959125,0.90493408203125,False
65536,4.89,11.090354888959125,0.9067007446289063,False
